RespondentID	AgeYrs	Sex	NumHHChildren	LaborForceStatus	EmployedFTPT	MultipleJobs	TotalHrsWorked	WorkHoursVary	Industry	Occupation	EnrolledHSCollege	EnrolledFTPT	NonworkAloneMin	ChildcareMin	EldercareMin	FamilyMin	FriendsMin
20240402241149	47	Female	1	Unemployed - Looking	NA	NA	NA	NA	NA	NA	Not enrolled	NA	140	0	0	520	0
20240402241206	40	Female	3	Employed - At Work	Full-time	No	40	No	Educational and health services	Management, professional, and related occupations	Not enrolled	NA	210	540	0	710	0
20240402241282	66	Female	0	Employed - At Work	Full-time	No	40	No	Wholesale and retail trade	Sales and office occupations	NA	NA	935	0	0	60	0
20240402241299	43	Female	4	Employed - At Work	Part-time	No	30	No	Other services	Service occupations	Not enrolled	NA	270	680	0	480	0
20240402241313	30	Female	2	Employed - At Work	Part-time	No	24	No	Educational and health services	Service occupations	Not enrolled	NA	105	480	0	510	0
20240402241346	62	Male	0	Employed - At Work	Full-time	No	40	No	Professional and business services	Management, professional, and related occupations	NA	NA	80	0	0	350	0
20240402241353	39	Male	0	Employed - Absent	Full-time	Yes	40	No	Manufacturing	Production, transportation, and material moving occupations	Not enrolled	NA	840	0	0	0	0
20240402241371	49	Female	0	Employed - At Work	Full-time	No	40	No	Educational and health services	Sales and office occupations	Not enrolled	NA	165	0	0	213	0
20240402241392	35	Female	1	Employed - At Work	Full-time	No	40	No	Educational and health services	Management, professional, and related occupations	Not enrolled	NA	310	170	0	25	0
20240402241401	53	Female	0	Employed - At Work	Full-time	No	40	No	Educational and health services	Management, professional, and related occupations	NA	NA	385	0	0	0	0
20240402241404	85	Female	0	Employed - At Work	Part-time	No	4	No	Educational and health services	Service occupations	NA	NA	850	0	0	0	0
20240402241430	61	Male	0	Employed - At Work	Full-time	No	40	No	Other services	Management, professional, and related occupations	NA	NA	465	0	0	0	0
20240402241443	72	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	705	0	0	0	0
20240402241468	65	Female	0	Employed - At Work	Part-time	No	15	No	Educational and health services	Service occupations	NA	NA	47	0	0	678	0
20240402241469	38	Female	2	Employed - At Work	Full-time	No	37	No	Educational and health services	Management, professional, and related occupations	Not enrolled	NA	60	75	0	75	0
20240402241475	43	Male	2	Employed - At Work	Full-time	No	40	No	Professional and business services	Management, professional, and related occupations	Not enrolled	NA	310	660	0	470	0
20240402241478	41	Female	1	Employed - At Work	Full-time	No	40	No	Manufacturing	Production, transportation, and material moving occupations	Not enrolled	NA	690	0	0	90	0
20240402241497	80	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	395	0	0	380	0
20240402241522	55	Male	0	Employed - At Work	Full-time	No	40	No	Construction	Construction and maintenance occupations	NA	NA	605	0	0	30	0
20240402241537	49	Male	1	Employed - Absent	Full-time	No	40	No	Professional and business services	Service occupations	Not enrolled	NA	0	0	0	970	456
20240402241550	78	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	315	0	0	300	0
20240402241551	55	Male	0	Employed - At Work	Full-time	No	56	No	Manufacturing	Management, professional, and related occupations	NA	NA	280	0	0	260	0
20240402241558	35	Female	2	Not in labor force	NA	NA	NA	NA	NA	NA	Not enrolled	NA	0	610	0	770	240
20240402241572	67	Male	0	Employed - At Work	Full-time	No	40	No	Information	Management, professional, and related occupations	NA	NA	115	0	0	350	0
20240402241575	33	Female	1	Employed - At Work	Full-time	Yes	40	No	Educational and health services	Management, professional, and related occupations	Not enrolled	NA	60	515	0	631	105
20240402241581	56	Female	0	Employed - At Work	Full-time	Yes	40	No	Educational and health services	Management, professional, and related occupations	NA	NA	580	0	0	140	0
20240402241607	48	Male	2	Employed - At Work	Full-time	No	40	No	Manufacturing	Management, professional, and related occupations	Not enrolled	NA	450	0	0	450	0
20240402241630	55	Male	0	Employed - At Work	Full-time	Yes	50	No	Educational and health services	Management, professional, and related occupations	NA	NA	810	0	0	30	0
20240402241638	71	Male	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	300	0	0	630	0
20240402241643	50	Male	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	310	0	0	380	0
20240402241656	26	Male	0	Employed - At Work	Full-time	No	40	No	Professional and business services	Management, professional, and related occupations	Not enrolled	NA	60	0	0	0	0
20240402241667	63	Female	0	Employed - At Work	Full-time	No	40	No	Educational and health services	Management, professional, and related occupations	NA	NA	405	0	0	0	485
20240402241676	40	Male	1	Employed - At Work	Full-time	No	40	No	Manufacturing	Production, transportation, and material moving occupations	Not enrolled	NA	61	0	0	0	0
20240402241687	43	Female	0	Employed - At Work	Full-time	No	40	No	Educational and health services	Service occupations	Not enrolled	NA	15	0	0	360	360
20240402241695	39	Female	3	Not in labor force	NA	NA	NA	NA	NA	NA	Not enrolled	NA	70	710	0	795	0
20240402241713	70	Female	0	Employed - At Work	Full-time	No	40	No	Construction	Sales and office occupations	NA	NA	15	0	0	960	0
20240402241728	58	Male	0	Employed - At Work	Full-time	Yes	80	No	Public administration	Management, professional, and related occupations	NA	NA	135	0	0	0	0
20240402241729	38	Female	1	Employed - At Work	Full-time	No	40	No	Professional and business services	Management, professional, and related occupations	Not enrolled	NA	645	0	0	2	0
20240402241741	53	Female	2	Employed - Absent	Full-time	No	40	No	Manufacturing	Management, professional, and related occupations	NA	NA	65	830	210	680	0
20240402241748	34	Female	2	Employed - At Work	Part-time	No	30	No	Educational and health services	Management, professional, and related occupations	Not enrolled	NA	165	0	0	35	0
20240402241755	37	Female	0	Employed - At Work	Full-time	No	40	No	Public administration	Management, professional, and related occupations	Not enrolled	NA	60	0	0	0	0
20240402241797	30	Female	1	Employed - At Work	Full-time	No	37	No	Educational and health services	Management, professional, and related occupations	Not enrolled	NA	30	120	0	275	0
20240402241799	67	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	15	0	0	705	0
20240402241814	41	Female	1	Employed - At Work	Part-time	No	26	No	Leisure and hospitality	Service occupations	Not enrolled	NA	480	0	0	0	0
20240402241856	64	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	423	0	0	0	0
20240402241896	42	Male	0	Employed - At Work	Part-time	No	20	No	Professional and business services	Management, professional, and related occupations	Not enrolled	NA	302	0	0	520	180
20240402241901	50	Female	0	Employed - At Work	Full-time	Yes	60	No	Educational and health services	Management, professional, and related occupations	NA	NA	370	0	0	620	0
20240402241915	49	Male	0	Not in labor force	NA	NA	NA	NA	NA	NA	Not enrolled	NA	860	0	0	0	0
20240402241947	30	Male	0	Employed - At Work	Full-time	No	36	No	Professional and business services	Production, transportation, and material moving occupations	Not enrolled	NA	490	0	0	0	0
20240402241953	29	Female	0	Employed - At Work	Full-time	No	40	No	Professional and business services	Management, professional, and related occupations	Not enrolled	NA	175	0	0	0	0
20240402241995	32	Female	3	Not in labor force	NA	NA	NA	NA	NA	NA	Not enrolled	NA	45	430	0	740	0
20240402242004	66	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	435	0	0	90	0
20240402242048	34	Male	4	Employed - At Work	Full-time	No	40	No	Professional and business services	Service occupations	Not enrolled	NA	0	750	0	780	0
20240402242056	47	Female	0	Employed - At Work	Full-time	No	50	No	Wholesale and retail trade	Sales and office occupations	Not enrolled	NA	171	0	0	180	0
20240402242083	41	Male	2	Employed - At Work	Full-time	No	40	No	Construction	Construction and maintenance occupations	Not enrolled	NA	120	90	0	180	0
20240402242089	58	Female	0	Employed - At Work	Full-time	No	40	No	Financial activities	Sales and office occupations	NA	NA	375	0	0	0	0
20240402242090	45	Male	0	Not in labor force	NA	NA	NA	NA	NA	NA	Not enrolled	NA	150	0	0	330	0
20240402242107	77	Male	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	80	0	0	705	0
20240402242114	67	Male	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	500	0	0	432	0
20240402242132	55	Male	0	Employed - At Work	Part-time	No	30	No	Financial activities	Production, transportation, and material moving occupations	NA	NA	15	0	0	920	0
20240402242174	60	Male	0	Employed - At Work	Full-time	No	40	No	Public administration	Management, professional, and related occupations	NA	NA	132	0	0	790	0
20240402242179	67	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	747	0	0	50	0
20240402242213	31	Female	0	Employed - At Work	Full-time	No	40	No	Educational and health services	Management, professional, and related occupations	Not enrolled	NA	500	0	0	0	0
20240402242236	62	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	361	0	335	605	0
20240402242241	50	Male	0	Employed - At Work	Full-time	No	40	No	Construction	Management, professional, and related occupations	NA	NA	140	0	0	220	0
20240402242243	48	Female	0	Employed - At Work	Full-time	No	40	No	Wholesale and retail trade	Management, professional, and related occupations	Not enrolled	NA	310	0	0	0	0
20240402242259	68	Male	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	445	0	0	485	0
20240402242291	67	Male	0	Employed - At Work	Part-time	No	25	No	Construction	Construction and maintenance occupations	NA	NA	410	0	0	170	0
20240402242309	75	Male	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	915	0	0	0	0
20240402242320	46	Female	2	Unemployed - Looking	NA	NA	NA	NA	NA	NA	Not enrolled	NA	0	0	0	720	0
20240402242342	54	Male	2	Employed - At Work	Full-time	No	40	No	Public administration	Management, professional, and related occupations	NA	NA	205	0	0	200	0
20240402242344	48	Female	1	Employed - At Work	Full-time	No	40	No	Leisure and hospitality	Management, professional, and related occupations	Not enrolled	NA	265	365	0	885	0
20240402242367	64	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	56	0	0	64	0
20240402242373	51	Male	1	Employed - At Work	Full-time	No	40	No	Manufacturing	Management, professional, and related occupations	NA	NA	480	0	0	300	0
20240403240003	72	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	630	0	0	60	0
20240403240009	41	Female	0	Employed - At Work	Full-time	No	40	No	Public administration	Sales and office occupations	Not enrolled	NA	265	0	0	0	0
20240403240014	71	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	660	0	0	210	0
20240403240017	67	Male	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	540	0	0	390	0
20240403240029	27	Male	0	Employed - At Work	Full-time	No	40	No	Professional and business services	Management, professional, and related occupations	Not enrolled	NA	0	0	0	0	840
20240403240030	80	Male	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	75	0	0	680	100
20240403240035	80	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	425	0	0	0	285
20240403240039	39	Female	3	Employed - At Work	Part-time	No	30	No	Professional and business services	Service occupations	Not enrolled	NA	0	0	0	780	0
20240403240044	74	Male	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	570	0	0	330	0
20240403240051	80	Male	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	120	0	0	610	0
20240403240056	37	Male	2	Employed - At Work	Full-time	No	40	No	Other services	Service occupations	Not enrolled	NA	630	225	0	150	0
20240403240065	71	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	270	0	0	0	0
20240403240071	63	Female	0	Employed - At Work	Part-time	No	18	No	Wholesale and retail trade	Sales and office occupations	NA	NA	191	0	0	305	0
20240403240088	21	Male	0	Employed - At Work	Full-time	No	45	No	Financial activities	Management, professional, and related occupations	Not enrolled	NA	425	0	0	0	0
20240403240095	22	Male	2	Employed - At Work	Part-time	Yes	20	No	Leisure and hospitality	Service occupations	College	Full-time	415	0	0	187	0
20240403240117	16	Female	3	Employed - At Work	Part-time	No	NA	Yes	Leisure and hospitality	Service occupations	High school	Full-time	0	0	0	0	0
20240403240118	16	Male	3	Not in labor force	NA	NA	NA	NA	NA	NA	High school	Full-time	75	585	0	585	0
20240403240136	23	Male	0	Employed - At Work	Part-time	Yes	21	No	Educational and health services	Management, professional, and related occupations	College	Full-time	286	0	0	0	0
20240403240139	19	Male	2	Unemployed - Looking	NA	NA	NA	NA	NA	NA	College	Full-time	235	0	0	326	176
20240403240141	24	Male	3	Employed - At Work	Full-time	No	40	No	Public administration	Service occupations	Not enrolled	NA	30	300	0	340	0
20240403240142	18	Female	0	Employed - Absent	Part-time	No	30	No	Leisure and hospitality	Sales and office occupations	College	Full-time	335	0	0	305	0
20240403240151	15	Male	3	Not in labor force	NA	NA	NA	NA	NA	NA	High school	Full-time	205	7	0	142	33
20240403240165	20	Female	3	Unemployed - Looking	NA	NA	NA	NA	NA	NA	College	Part-time	243	0	0	570	183
20240403240167	18	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	High school	Full-time	282	0	0	182	0
20240403240175	16	Female	1	Unemployed - Looking	NA	NA	NA	NA	NA	NA	High school	Full-time	230	0	0	15	0
20240403240180	23	Female	0	Employed - At Work	Full-time	Yes	NA	Yes	Educational and health services	Management, professional, and related occupations	College	Full-time	0	0	0	0	330
20240403240187	22	Male	0	Employed - At Work	Full-time	No	40	No	Financial activities	Construction and maintenance occupations	College	Full-time	337	0	0	0	0
20240403240191	22	Male	0	Employed - At Work	Full-time	No	40	No	Wholesale and retail trade	Production, transportation, and material moving occupations	Not enrolled	NA	185	0	0	200	0
20240403240192	23	Male	3	Not in labor force	NA	NA	NA	NA	NA	NA	Not enrolled	NA	1080	0	0	60	0
20240403240197	15	Female	3	Not in labor force	NA	NA	NA	NA	NA	NA	High school	Full-time	155	0	0	20	390
20240403240205	19	Male	1	Not in labor force	NA	NA	NA	NA	NA	NA	College	Full-time	140	0	0	132	587
20240403240212	23	Female	0	Employed - At Work	Part-time	No	22	No	Other services	Service occupations	College	Full-time	990	0	0	0	0
20240403240217	24	Male	0	Not in labor force	NA	NA	NA	NA	NA	NA	Not enrolled	NA	450	0	0	40	0
20240403240236	21	Female	2	Employed - At Work	Part-time	No	11	No	Leisure and hospitality	Service occupations	College	Full-time	0	556	0	681	0
20240403240239	16	Male	2	Not in labor force	NA	NA	NA	NA	NA	NA	High school	Full-time	240	0	0	35	60
20240403240244	16	Male	3	Not in labor force	NA	NA	NA	NA	NA	NA	High school	Full-time	135	0	0	765	0
20240403240248	16	Male	2	Employed - At Work	Part-time	No	15	No	Leisure and hospitality	Sales and office occupations	College	Part-time	420	0	0	10	0
20240403240251	24	Male	0	Employed - At Work	Full-time	No	37	No	Educational and health services	Management, professional, and related occupations	Not enrolled	NA	450	0	0	4	0
20240403240255	18	Female	1	Not in labor force	NA	NA	NA	NA	NA	NA	College	Full-time	695	0	0	120	0
20240403240266	17	Female	1	Employed - At Work	Part-time	Yes	30	No	Leisure and hospitality	Service occupations	High school	Full-time	245	0	0	0	0
20240403240270	25	Female	0	Employed - At Work	Full-time	No	40	No	Professional and business services	Management, professional, and related occupations	Not enrolled	NA	180	0	0	0	500
20240403240282	24	Female	0	Employed - At Work	Full-time	No	40	No	Educational and health services	Management, professional, and related occupations	College	Full-time	600	0	0	210	30
20240403240286	17	Male	1	Not in labor force	NA	NA	NA	NA	NA	NA	High school	Full-time	210	0	0	120	450
20240403240289	24	Female	0	Employed - At Work	Full-time	Yes	46	No	Educational and health services	Management, professional, and related occupations	Not enrolled	NA	235	0	0	0	0
20240403240293	17	Male	1	Not in labor force	NA	NA	NA	NA	NA	NA	High school	Full-time	511	0	0	135	0
20240403240295	15	Male	2	Unemployed - Looking	NA	NA	NA	NA	NA	NA	High school	Full-time	577	0	0	138	0
20240403240308	24	Female	6	Employed - Absent	Full-time	No	40	No	Leisure and hospitality	Sales and office occupations	Not enrolled	NA	276	665	0	737	0
20240403240309	20	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	College	Full-time	315	0	0	0	184
20240403240330	23	Male	0	Employed - At Work	Part-time	No	8	No	Educational and health services	Management, professional, and related occupations	College	Full-time	503	0	0	0	0
20240403240332	17	Female	2	Employed - At Work	Part-time	No	4	No	Leisure and hospitality	Service occupations	High school	Full-time	110	0	0	860	0
20240403240502	30	Male	1	Employed - At Work	Full-time	No	40	No	Construction	Construction and maintenance occupations	Not enrolled	NA	115	130	0	200	0
20240403240504	25	Male	0	Employed - At Work	Full-time	No	40	No	Professional and business services	Management, professional, and related occupations	Not enrolled	NA	395	0	0	0	0
20240403240509	85	Male	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	780	0
20240403240510	52	Female	0	Employed - At Work	Full-time	No	40	No	Educational and health services	Sales and office occupations	NA	NA	125	0	0	195	0
20240403240511	72	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	717	0	0	0	0
20240403240521	63	Male	1	Employed - At Work	Full-time	No	48	No	Professional and business services	Production, transportation, and material moving occupations	NA	NA	59	0	0	0	0
